id,ordenes,f_primera_compra,f_ultima_compra,precio_total,min_compra,max_compra,prom_compra,categ_0,categ_1,categ_2,categ_3,categ_4
14317,1,1.31789784E9,1.31789784E9,508.58,508.58,508.58,508.58,67.3,156.36,10.2,274.72,0.0
17383,1,1.32310656E9,1.32310656E9,193.39,193.39,193.39,193.39,34.13,83.16,0.0,65.75,10.35
17900,2,1.30702488E9,1.30702548E9,112.2,32.4,79.8,56.1,52.2,45.0,0.0,15.0,0.0
15895,1,1.31055282E9,1.31055282E9,179.17,179.17,179.17,179.17,4.17,170.0,0.0,5.0,0.0
13999,12,1.29223938E9,1.322574E9,3901.81,301.48,395.97,325.15,1398.94,612.8,40.08,1739.91,110.08
15350,1,1.29121038E9,1.29121038E9,115.65,115.65,115.65,115.65,40.05,50.4,0.0,25.2,0.0
17769,10,1.2957813E9,1.32239268E9,3957.43,6.24,707.81,395.74,975.93,1320.64,107.63,1435.69,117.54
12955,11,1.30035258E9,1.32336174E9,4757.16,17.0,994.8,432.47,1379.66,874.44,162.36,1825.4,515.3
12472,7,1.29155874E9,1.32067446E9,6572.11,268.08,1631.3,938.87,856.82,2630.21,114.74,2680.34,290.0
15235,12,1.29122412E9,1.30467504E9,2247.51,71.9,529.59,187.29,628.9,475.37,137.78,883.31,122.15
16081,5,1.29180696E9,1.31859756E9,2799.42,157.6,1599.55,559.88,486.93,532.16,140.35,1338.09,301.89
15802,1,1.31116188E9,1.31116188E9,451.42,451.42,451.42,451.42,0.0,0.0,0.0,451.42,0.0
18248,2,1.30736628E9,1.31288514E9,804.02,307.56,496.46,402.01,162.58,163.35,0.0,404.89,73.2
17671,4,1.29190482E9,1.32213726E9,1572.71,311.82,474.16,393.18,389.89,241.22,0.0,865.94,75.66
17846,1,1.3161E9,1.3161E9,2033.1,2033.1,2033.1,2033.1,0.0,0.0,0.0,2033.1,0.0
17759,3,1.3088361E9,1.32197772E9,819.96,21.95,652.81,273.32,76.64,272.65,0.0,417.15,53.52
13937,1,1.3088469E9,1.3088469E9,158.85,158.85,158.85,158.85,78.6,14.85,17.4,17.4,30.6
13952,2,1.30285962E9,1.3046724E9,3251.07,1208.31,2042.76,1625.54,419.75,1169.89,50.76,1348.37,262.3
17774,4,1.29708438E9,1.31514054E9,1213.73,219.99,383.2,303.43,189.54,418.49,135.35,418.51,51.84
12425,1,1.31671266E9,1.31671266E9,777.2,777.2,777.2,777.2,79.8,295.84,0.0,364.36,37.2
13144,1,1.2947445E9,1.2947445E9,110.95,110.95,110.95,110.95,47.2,63.75,0.0,0.0,0.0
18113,1,1.29163866E9,1.29163866E9,76.32,76.32,76.32,76.32,0.0,0.0,0.0,76.32,0.0
16527,1,1.31644926E9,1.31644926E9,228.06,228.06,228.06,228.06,22.26,84.55,0.0,121.25,0.0
16097,1,1.30270242E9,1.30270242E9,185.05,185.05,185.05,185.05,64.9,69.75,0.0,35.4,15.0
13244,1,1.31548236E9,1.31548236E9,121.74,121.74,121.74,121.74,65.9,26.15,0.0,25.19,4.5
15790,1,1.32257838E9,1.32257838E9,218.75,218.75,218.75,218.75,36.78,64.61,13.5,87.42,16.44
15623,1,1.31126916E9,1.31126916E9,301.03,301.03,301.03,301.03,114.63,66.4,0.0,82.5,37.5
17119,2,1.31833098E9,1.3231824E9,606.91,59.66,547.25,303.46,134.8,171.92,16.5,233.59,50.1
12808,3,1.29163122E9,1.3203147E9,483.65,129.4,202.3,161.22,9.95,161.4,33.2,263.5,15.6
13232,7,1.30244328E9,1.32239034E9,1328.35,117.43,305.76,189.76,79.98,297.12,45.55,733.15,172.55
16342,4,1.3079598E9,1.31696136E9,322.41,38.7,136.95,80.6,51.0,104.05,0.0,139.7,27.66
16869,4,1.30831566E9,1.32153132E9,817.12,133.02,296.42,204.28,83.62,221.03,75.64,365.97,70.86
17031,2,1.31011788E9,1.32247578E9,380.35,154.4,225.95,190.18,0.0,115.5,0.0,248.35,16.5
15211,2,1.29191088E9,1.31825346E9,894.41,383.07,511.34,447.21,216.1,370.69,15.0,239.1,53.52
17777,3,1.3148013E9,1.32135852E9,647.56,189.8,242.85,215.85,97.42,183.24,32.27,299.74,34.89
12913,5,1.29165336E9,1.32308706E9,2483.63,134.97,1082.14,496.73,386.42,452.4,40.5,1457.91,146.4
14790,4,1.30157214E9,1.32204048E9,745.06,152.16,216.74,186.27,50.04,239.54,0.0,354.98,100.5
12380,4,1.30744014E9,1.32161562E9,2724.81,450.86,1040.39,681.2,362.1,827.58,0.0,1452.33,82.8
15368,1,1.32162732E9,1.32162732E9,446.94,446.94,446.94,446.94,0.0,16.5,151.2,279.24,0.0
14795,1,1.30909344E9,1.30909344E9,131.45,131.45,131.45,131.45,75.8,0.0,0.0,55.65,0.0
12429,4,1.2918963E9,1.32267372E9,3750.4,437.98,1281.5,937.6,811.7,619.56,72.78,2176.96,69.4
13120,1,1.30286274E9,1.30286274E9,30.6,30.6,30.6,30.6,0.0,0.0,0.0,30.6,0.0
12479,1,1.32248676E9,1.32248676E9,527.2,527.2,527.2,527.2,7.8,125.05,19.8,259.59,114.96
13960,2,1.31729994E9,1.32163002E9,230.22,102.12,128.1,115.11,19.8,100.5,0.0,109.92,0.0
17790,14,1.29197802E9,1.3211838E9,1964.3,0.95,327.28,140.31,352.48,712.49,0.0,814.99,84.34
17652,12,1.2991611E9,1.3212753E9,4867.72,165.32,811.36,405.64,601.12,1677.78,57.0,2256.87,274.95
12756,1,1.31599266E9,1.31599266E9,112.08,112.08,112.08,112.08,0.0,61.2,0.0,50.88,0.0
17004,2,1.31548416E9,1.3194663E9,1312.14,406.54,905.6,656.07,89.58,88.63,0.0,1108.03,25.9
14210,6,1.29138018E9,1.31436216E9,1905.84,304.95,363.66,317.64,632.36,492.77,47.7,654.31,78.7
16779,22,1.29180216E9,1.32326964E9,10611.72,265.05,891.55,482.35,3995.07,1948.54,71.22,3862.81,734.08
14737,3,1.29293934E9,1.32316656E9,1164.55,82.8,647.75,388.18,418.5,232.8,0.0,493.45,19.8
16966,7,1.30270422E9,1.3227468E9,2154.97,3.25,426.96,307.85,876.24,475.2,0.0,236.88,566.65
14722,1,1.31074188E9,1.31074188E9,180.42,180.42,180.42,180.42,12.54,89.75,0.0,73.6,4.53
13079,5,1.31134566E9,1.32310398E9,220.1,17.7,112.9,44.02,184.7,35.4,0.0,0.0,0.0
15837,1,1.31789166E9,1.31789166E9,391.98,391.98,391.98,391.98,80.99,79.05,63.2,168.74,0.0
15949,2,1.31731764E9,1.32203934E9,364.72,127.68,237.04,182.36,0.0,211.7,0.0,153.02,0.0
14757,1,1.31696136E9,1.31696136E9,420.5,420.5,420.5,420.5,70.06,150.58,40.56,139.3,20.0
13821,2,1.3008798E9,1.31098254E9,385.64,115.49,270.15,192.82,30.7,129.14,0.0,225.8,0.0
17793,1,1.32128064E9,1.32128064E9,300.34,300.34,300.34,300.34,27.15,128.3,12.75,105.0,27.14
16121,2,1.30485552E9,1.31851074E9,854.66,285.94,568.72,427.33,250.27,246.43,16.05,295.47,46.44
15168,1,1.32126996E9,1.32126996E9,106.56,106.56,106.56,106.56,32.4,47.7,0.0,6.96,19.5
14295,1,1.3199898E9,1.3199898E9,166.2,166.2,166.2,166.2,0.0,40.2,0.0,126.0,0.0
13769,10,1.29172848E9,1.32327048E9,2796.51,25.2,421.18,279.65,1614.34,296.32,23.72,741.58,120.55
13419,1,1.31799174E9,1.31799174E9,221.06,221.06,221.06,221.06,25.2,81.54,10.08,83.44,20.8
15544,9,1.29129402E9,1.32267138E9,3546.71,318.02,560.35,394.08,417.27,1304.2,10.08,1482.28,332.88
14419,6,1.29197856E9,1.32256572E9,1051.79,124.1,233.65,175.3,193.49,256.14,8.7,508.38,85.08
17220,14,1.29199284E9,1.32136482E9,3187.55,11.55,415.8,227.68,527.91,1041.23,125.28,1359.02,134.11
15306,3,1.31065692E9,1.31790576E9,1174.35,312.45,517.28,391.45,255.38,389.94,22.44,358.84,147.75
17071,9,1.29672108E9,1.32102906E9,2429.03,27.8,432.16,269.89,676.47,697.25,43.4,811.5,200.41
16386,2,1.30157394E9,1.32101448E9,302.57,61.1,241.47,151.28,58.6,58.33,4.51,165.58,15.55
16690,2,1.30606158E9,1.31722212E9,225.58,86.5,139.08,112.79,9.9,34.89,0.0,104.19,76.6
13160,1,1.32153522E9,1.32153522E9,91.8,91.8,91.8,91.8,0.0,60.9,0.0,30.9,0.0
13404,2,1.30511502E9,1.32335862E9,252.49,34.68,217.81,126.25,125.03,23.4,0.0,104.06,0.0
13938,1,1.32041742E9,1.32041742E9,71.66,71.66,71.66,71.66,0.0,0.0,0.0,71.66,0.0
12967,2,1.29136974E9,1.2925266E9,1660.9,292.5,1368.4,830.45,303.3,312.3,0.0,1037.5,7.8
16978,1,1.3167822E9,1.3167822E9,344.33,344.33,344.33,344.33,34.1,120.05,8.7,157.18,24.3
13059,1,1.3019136E9,1.3019136E9,183.4,183.4,183.4,183.4,66.9,97.75,0.0,18.75,0.0
15494,2,1.31299014E9,1.32162786E9,1280.58,160.7,1119.88,640.29,326.78,506.18,24.15,361.14,62.33
13806,1,1.31798778E9,1.31798778E9,256.38,256.38,256.38,256.38,30.2,156.13,0.0,14.85,55.2
16178,1,1.3115235E9,1.3115235E9,197.9,197.9,197.9,197.9,54.7,63.0,0.0,80.2,0.0
15071,2,1.29966594E9,1.31539578E9,982.07,393.4,588.67,491.04,128.45,201.45,0.0,598.02,54.15
15180,1,1.29173382E9,1.29173382E9,87.5,87.5,87.5,87.5,64.25,0.0,0.0,23.25,0.0
17977,1,1.32093168E9,1.32093168E9,288.14,288.14,288.14,288.14,64.57,137.16,0.0,81.46,4.95
12603,1,1.32161292E9,1.32161292E9,739.2,739.2,739.2,739.2,0.0,613.2,0.0,126.0,0.0
18174,1,1.32284496E9,1.32284496E9,104.0,104.0,104.0,104.0,0.0,0.0,0.0,104.0,0.0
17138,1,1.29967164E9,1.29967164E9,380.5,380.5,380.5,380.5,90.4,88.55,17.4,125.7,58.45
13989,2,1.30279554E9,1.31780802E9,1266.08,369.41,896.67,633.04,279.06,286.75,0.0,674.77,25.5
17746,1,1.30270506E9,1.30270506E9,110.25,110.25,110.25,110.25,12.6,97.65,0.0,0.0,0.0
16698,2,1.30157838E9,1.30390152E9,1998.0,816.0,1182.0,999.0,0.0,0.0,0.0,1998.0,0.0
13018,28,1.2979407E9,1.32205488E9,7277.7,17.4,493.45,259.92,1244.07,2587.6,125.04,2774.8,546.19
15365,7,1.29622008E9,1.32125934E9,2314.32,15.0,765.15,330.62,336.52,382.4,115.22,1269.7,210.48
13178,11,1.29232932E9,1.32120084E9,5725.47,262.26,795.8,520.5,476.6,2799.26,0.0,1771.36,678.25
15047,1,1.30018614E9,1.30018614E9,343.62,343.62,343.62,343.62,37.8,107.62,0.0,180.5,17.7
16322,2,1.32033078E9,1.32335886E9,326.75,113.67,213.08,163.38,62.35,97.95,19.98,112.42,34.05
13833,1,1.30969962E9,1.30969962E9,383.85,383.85,383.85,383.85,139.1,147.9,5.9,72.55,18.4
14127,3,1.29664956E9,1.31288694E9,709.71,137.6,314.63,236.57,172.7,69.5,17.4,379.31,70.8
16144,1,1.30217094E9,1.30217094E9,175.2,175.2,175.2,175.2,0.0,175.2,0.0,0.0,0.0
16748,5,1.294581E9,1.32195702E9,1515.9,130.8,479.0,303.18,67.0,382.3,0.0,890.5,176.1
14090,1,1.29543426E9,1.29543426E9,76.32,76.32,76.32,76.32,0.0,0.0,0.0,76.32,0.0
17619,1,1.29648348E9,1.29648348E9,214.37,214.37,214.37,214.37,44.22,48.45,35.45,75.5,10.75
15388,1,1.30011078E9,1.30011078E9,140.54,140.54,140.54,140.54,34.12,53.4,13.52,39.5,0.0
15127,1,1.3178106E9,1.3178106E9,406.53,406.53,406.53,406.53,105.51,164.1,0.0,121.92,15.0
12733,1,1.30322994E9,1.30322994E9,383.95,383.95,383.95,383.95,43.7,132.95,30.6,134.55,42.15
13304,1,1.2931149E9,1.2931149E9,300.42,300.42,300.42,300.42,57.05,66.85,0.0,139.32,37.2
14159,11,1.29215262E9,1.32179256E9,4630.35,178.13,821.59,420.94,635.74,1412.44,105.2,2163.93,313.04
14681,3,1.3051971E9,1.31731152E9,498.95,45.0,393.95,166.32,37.45,461.5,0.0,0.0,0.0
17961,39,1.29131748E9,1.3216353E9,1296.44,1.65,396.85,33.24,231.74,371.82,6.15,476.4,210.33
15353,2,1.29172254E9,1.3014873E9,770.12,311.65,458.47,385.06,102.0,230.6,3.75,396.47,37.3
14897,4,1.29784542E9,1.32282192E9,1366.38,169.9,620.06,341.6,163.82,770.05,72.1,360.41,0.0
13309,5,1.29682254E9,1.32284364E9,1456.79,155.93,390.71,291.36,70.28,699.71,6.3,475.85,204.65
16003,5,1.29241494E9,1.32091902E9,2735.37,39.2,1181.0,547.07,670.8,1233.95,10.08,820.54,0.0
13375,1,1.31582274E9,1.31582274E9,778.65,778.65,778.65,778.65,254.32,252.35,13.52,222.16,36.3
12407,5,1.30062726E9,1.31919186E9,1708.12,192.34,719.06,341.62,109.4,667.82,0.0,890.58,40.32
13148,12,1.29198636E9,1.32093858E9,3683.26,14.85,677.09,306.94,539.22,1488.12,85.32,1343.61,226.99
12917,1,1.31238972E9,1.31238972E9,594.0,594.0,594.0,594.0,0.0,297.0,0.0,0.0,297.0
16200,2,1.30927602E9,1.323096E9,1068.87,518.3,550.57,534.43,273.82,334.77,67.85,328.0,64.43
13033,1,1.29259578E9,1.29259578E9,190.55,190.55,190.55,190.55,54.35,40.5,0.0,76.2,19.5
17461,3,1.32092646E9,1.32152526E9,735.82,25.7,382.56,245.27,152.9,289.03,16.45,206.25,71.19
16756,1,1.30493358E9,1.30493358E9,239.4,239.4,239.4,239.4,85.02,25.5,37.2,76.68,15.0
18178,4,1.29198492E9,1.3123638E9,1590.81,300.65,490.87,397.7,548.31,419.15,20.4,520.15,82.8
13589,2,1.30796904E9,1.322223E9,379.65,147.0,232.65,189.83,116.85,138.6,0.0,124.2,0.0
12935,7,1.29587748E9,1.3232787E9,2160.7,12.48,434.6,308.67,341.13,569.54,30.0,1088.4,131.63
17311,2,1.29612576E9,1.31670066E9,1384.85,556.46,828.39,692.43,206.86,405.71,0.0,722.2,50.08
15012,2,1.29120774E9,1.31885412E9,405.04,188.56,216.48,202.52,46.22,151.32,13.09,179.01,15.4
13782,6,1.29517608E9,1.32239484E9,908.86,111.5,191.94,151.48,218.93,248.52,19.85,369.31,52.25
17836,1,1.31938638E9,1.31938638E9,110.21,110.21,110.21,110.21,9.86,68.39,0.0,28.61,3.35
16943,3,1.295964E9,1.30520142E9,816.73,172.1,451.03,272.24,27.0,297.35,30.6,283.48,178.3
14400,1,1.3105722E9,1.3105722E9,574.7,574.7,574.7,574.7,288.98,100.65,0.0,125.22,59.85
12532,1,1.32084642E9,1.32084642E9,349.83,349.83,349.83,349.83,49.95,25.2,9.36,265.32,0.0
12402,1,1.29553134E9,1.29553134E9,225.6,225.6,225.6,225.6,80.1,35.4,0.0,98.4,11.7
16643,1,1.30225104E9,1.30225104E9,487.51,487.51,487.51,487.51,137.19,94.35,17.4,206.02,32.55
12766,7,1.29181638E9,1.32316116E9,6989.63,686.48,1319.01,998.52,1083.72,1973.73,143.64,3282.84,505.7
13634,5,1.2951918E9,1.3205868E9,1547.36,158.36,588.51,309.47,374.66,431.98,23.13,642.21,75.38
17088,4,1.30156488E9,1.32102138E9,1991.01,239.28,1015.83,497.75,521.19,511.42,50.7,742.1,165.6
14731,3,1.30511916E9,1.31938524E9,380.02,123.36,129.0,126.67,59.6,176.18,13.34,122.5,8.4
17288,7,1.29250638E9,1.32266934E9,1417.63,53.4,553.89,202.52,161.74,483.67,47.8,574.46,149.96
12747,11,1.29156348E9,1.32326844E9,4196.01,301.7,675.38,381.46,642.05,1826.59,148.72,1382.85,195.8
14450,3,1.29578358E9,1.30787556E9,483.25,108.42,213.8,161.08,35.45,111.05,17.4,238.12,81.23
16582,1,1.31368692E9,1.31368692E9,313.62,313.62,313.62,313.62,100.8,183.72,0.0,29.1,0.0
15505,5,1.31004558E9,1.31892456E9,3610.96,502.02,944.16,722.19,595.62,790.12,197.1,1811.88,216.24
12559,2,1.29586392E9,1.29664014E9,561.71,75.6,486.11,280.86,91.4,226.95,91.0,124.46,27.9
15275,1,1.3202328E9,1.3202328E9,615.14,615.14,615.14,615.14,30.02,207.58,19.8,337.58,20.16
14967,1,1.31919516E9,1.31919516E9,463.8,463.8,463.8,463.8,328.8,0.0,0.0,135.0,0.0
16271,5,1.29251736E9,1.3232619E9,1404.64,15.0,521.21,280.93,327.61,165.96,0.0,830.97,80.1
17464,1,1.30978554E9,1.30978554E9,289.96,289.96,289.96,289.96,72.8,41.76,0.0,175.4,0.0
14076,1,1.31229834E9,1.31229834E9,118.67,118.67,118.67,118.67,14.1,47.09,0.21,45.37,11.9
15156,3,1.32058326E9,1.32336852E9,961.49,252.23,391.46,320.5,221.4,371.98,20.04,285.49,62.58
12651,1,1.29457716E9,1.29457716E9,114.0,114.0,114.0,114.0,30.6,35.55,12.6,35.25,0.0
12795,1,1.32187122E9,1.32187122E9,430.48,430.48,430.48,430.48,57.4,168.95,0.0,169.33,34.8
16141,1,1.31583306E9,1.31583306E9,620.4,620.4,620.4,620.4,228.39,47.0,10.08,334.93,0.0
15153,1,1.32077214E9,1.32077214E9,329.25,329.25,329.25,329.25,121.93,91.95,24.36,61.46,29.55
16284,2,1.31911884E9,1.32076872E9,812.68,390.25,422.43,406.34,195.4,152.86,10.9,407.77,45.75
13441,1,1.31556108E9,1.31556108E9,296.64,296.64,296.64,296.64,81.12,108.8,0.0,86.56,20.16
16149,2,1.31117364E9,1.32308454E9,280.52,116.84,163.68,140.26,35.4,81.08,0.0,131.28,32.76
14582,1,1.31997576E9,1.31997576E9,114.11,114.11,114.11,114.11,77.15,0.0,0.0,36.96,0.0
16573,2,1.29838764E9,1.31616438E9,663.61,292.63,370.98,331.81,106.5,228.89,17.4,261.62,49.2
17535,1,1.299252E9,1.299252E9,164.4,164.4,164.4,164.4,50.9,35.2,0.0,30.0,48.3
18179,6,1.29441012E9,1.32267018E9,1793.17,210.0,469.43,298.86,324.1,496.82,15.6,854.95,101.7
18064,2,1.30313928E9,1.31195754E9,814.0,406.0,408.0,407.0,398.0,16.5,0.0,383.0,16.5
12797,1,1.2918921E9,1.2918921E9,254.03,254.03,254.03,254.03,30.0,34.8,0.0,174.23,15.0
14476,1,1.30124034E9,1.30124034E9,193.0,193.0,193.0,193.0,48.4,13.25,10.2,108.65,12.5
17433,1,1.31583744E9,1.31583744E9,303.16,303.16,303.16,303.16,111.05,25.45,0.0,149.26,17.4
17251,1,1.29215196E9,1.29215196E9,269.83,269.83,269.83,269.83,108.2,26.4,33.9,82.58,18.75
17976,1,1.29129774E9,1.29129774E9,321.79,321.79,321.79,321.79,146.04,58.7,0.0,103.75,13.3
12566,1,1.3160106E9,1.3160106E9,351.65,351.65,351.65,351.65,36.5,193.42,0.0,101.15,20.58
16458,18,1.29232746E9,1.32325044E9,3482.74,157.66,254.8,193.49,162.25,508.64,0.0,2691.05,120.8
17436,2,1.30390398E9,1.3233474E9,216.3,93.9,122.4,108.15,0.0,0.0,198.9,17.4,0.0
13447,3,1.3204014E9,1.32145068E9,1129.14,223.71,475.13,376.38,150.53,430.14,0.0,467.87,80.6
16306,6,1.29173508E9,1.30502952E9,632.27,5.1,335.3,105.38,139.95,125.92,16.5,314.9,35.0
17364,11,1.29485142E9,1.3234212E9,4462.68,29.5,904.6,405.7,1066.08,1128.61,32.27,2030.95,204.77
14715,4,1.29483882E9,1.321359E9,867.38,109.5,347.3,216.84,441.43,84.85,20.97,298.43,21.7
15249,13,1.30131654E9,1.3207527E9,6688.46,282.31,1001.82,514.5,1691.77,2083.32,149.46,2293.13,470.78
12830,6,1.30865358E9,1.32023484E9,6814.64,400.32,2221.84,1135.77,1513.44,1856.16,0.0,2993.04,452.0
13171,3,1.29760656E9,1.32161202E9,468.41,132.54,195.52,156.14,6.75,335.75,0.0,99.61,26.3
18281,1,1.30787598E9,1.30787598E9,80.82,80.82,80.82,80.82,32.25,0.0,0.0,15.12,33.45
14708,3,1.29163818E9,1.32324606E9,1126.37,282.12,425.19,375.46,268.78,335.73,0.0,476.06,45.8
13343,1,1.30814064E9,1.30814064E9,353.43,353.43,353.43,353.43,36.8,105.25,0.0,142.18,69.2
15238,3,1.3075488E9,1.32093528E9,1071.99,299.21,472.64,357.33,242.65,217.29,97.2,351.69,163.16
16098,7,1.2911967E9,1.31590794E9,2005.63,157.9,430.6,286.52,15.9,454.47,0.0,1310.26,225.0
13626,1,1.3016523E9,1.3016523E9,257.23,257.23,257.23,257.23,43.8,22.7,0.0,165.23,25.5
16986,2,1.32085392E9,1.3209261E9,1873.2,83.2,1790.0,936.6,0.0,0.0,0.0,1852.4,20.8
12852,1,1.29801882E9,1.29801882E9,311.55,311.55,311.55,311.55,53.1,156.0,0.0,67.65,34.8
13596,2,1.32239502E9,1.32300006E9,664.11,285.44,378.67,332.05,114.62,182.06,11.68,260.5,95.25
12665,1,1.29542604E9,1.29542604E9,63.0,63.0,63.0,63.0,0.0,45.0,0.0,18.0,0.0
13932,1,1.29803052E9,1.29803052E9,307.4,307.4,307.4,307.4,33.6,95.7,0.0,178.1,0.0
12403,1,1.31919426E9,1.31919426E9,427.7,427.7,427.7,427.7,9.9,0.0,0.0,417.8,0.0
15511,5,1.3160991E9,1.32247338E9,900.53,110.55,229.8,180.11,152.19,371.32,14.85,269.52,92.65
14957,1,1.30159434E9,1.30159434E9,58.49,58.49,58.49,58.49,12.09,13.1,15.3,5.0,13.0
15121,2,1.29855126E9,1.31912226E9,457.72,162.57,295.15,228.86,138.14,127.5,0.0,172.28,19.8
17451,7,1.31435964E9,1.32335652E9,1721.4,18.72,470.55,245.91,365.71,398.06,64.68,720.18,172.77
13491,10,1.2913002E9,1.31901312E9,1215.82,56.82,187.85,121.58,214.0,361.95,38.52,539.46,61.89
12949,8,1.301664E9,1.3208379E9,4167.22,35.1,1534.3,520.9,1163.36,762.13,130.74,1543.53,567.46
14530,6,1.29785322E9,1.32126708E9,2862.11,379.79,662.86,477.02,481.88,638.3,15.8,1437.79,288.34
15864,6,1.29614658E9,1.32153672E9,1936.32,152.64,543.6,322.72,17.7,589.02,0.0,1108.96,220.64
14895,20,1.29838008E9,1.32281778E9,11138.71,15.0,2346.34,556.94,2702.29,3383.89,360.08,4390.5,301.95
17404,15,1.29233328E9,1.32310236E9,31906.82,15.0,5296.96,2127.12,2484.32,11801.36,1055.52,13129.22,3436.4
13026,5,1.2996705E9,1.32336348E9,975.36,84.36,360.48,195.07,30.24,278.64,0.0,603.6,62.88
15572,7,1.29942264E9,1.32307974E9,2533.42,194.98,679.25,361.92,454.3,633.51,46.47,1241.6,157.54
14081,2,1.29156402E9,1.29735462E9,921.62,423.52,498.1,460.81,125.05,281.46,28.8,467.56,18.75
15554,1,1.2994884E9,1.2994884E9,217.2,217.2,217.2,217.2,48.9,74.3,0.0,79.0,15.0
13006,1,1.31860014E9,1.31860014E9,81.57,81.57,81.57,81.57,31.8,38.25,0.0,11.52,0.0
15852,2,1.30641636E9,1.30735932E9,160.71,57.5,103.21,80.36,50.45,41.45,0.0,66.86,1.95
15791,2,1.3058181E9,1.31971044E9,1612.69,389.45,1223.24,806.35,294.1,401.11,0.0,835.68,81.8
12993,4,1.29769374E9,1.32145854E9,414.76,42.36,197.1,103.69,36.3,187.6,0.0,174.36,16.5
15467,3,1.31030892E9,1.32266262E9,524.88,114.14,288.42,174.96,81.03,69.2,0.0,316.7,57.95
12614,1,1.29949332E9,1.29949332E9,315.6,315.6,315.6,315.6,81.55,162.25,0.0,58.3,13.5
15746,1,1.31186646E9,1.31186646E9,196.88,196.88,196.88,196.88,11.95,72.8,40.75,69.8,1.58
14241,1,1.30761996E9,1.30761996E9,213.7,213.7,213.7,213.7,37.5,81.4,0.0,94.8,0.0
14554,4,1.31894304E9,1.32258504E9,2279.49,82.91,1134.6,569.87,346.7,659.77,106.31,1051.37,115.34
12925,2,1.3170351E9,1.32308346E9,694.05,325.74,368.31,347.03,194.34,106.62,49.89,293.02,50.18
14951,1,1.3166181E9,1.3166181E9,311.69,311.69,311.69,311.69,75.0,110.21,0.0,110.88,15.6
14657,4,1.29527754E9,1.32196602E9,848.22,108.32,416.08,212.05,244.55,275.45,23.55,275.67,29.0
13242,3,1.30503036E9,1.31375838E9,270.4,41.6,166.4,90.13,20.8,0.0,0.0,228.8,20.8
14824,4,1.31557752E9,1.3225764E9,1127.71,55.5,441.91,281.93,162.45,268.5,0.0,592.76,104.0
13591,3,1.30045068E9,1.31790396E9,1117.13,314.03,462.2,372.38,225.27,309.4,30.0,532.66,19.8
12683,15,1.29189102E9,1.32310266E9,8476.57,24.9,1130.95,565.1,1223.55,3582.02,352.7,2890.88,427.42
16161,19,1.29162978E9,1.3233462E9,5533.67,85.86,534.28,291.25,925.22,1749.1,125.79,2275.93,457.63
13941,5,1.29128502E9,1.32160938E9,5112.96,712.3,1253.66,1022.59,93.6,2272.54,0.0,2727.02,19.8
12994,3,1.30026426E9,1.32309978E9,974.42,292.87,352.6,324.81,177.76,438.97,0.0,302.49,55.2
17921,4,1.30045434E9,1.31792736E9,820.23,155.51,278.07,205.06,251.84,270.58,26.21,196.47,75.13
14428,5,1.29536874E9,1.32283182E9,1224.06,127.07,488.08,244.81,93.92,530.78,15.3,420.01,164.05
14745,5,1.2988203E9,1.3137483E9,1220.26,20.8,341.07,244.05,289.9,372.71,14.5,421.3,121.85
12701,2,1.30252692E9,1.31660202E9,797.71,337.08,460.63,398.86,131.16,113.85,33.2,476.93,42.57
14020,2,1.31584152E9,1.32204012E9,642.8,311.66,331.14,321.4,123.29,156.0,15.0,315.81,32.7
14720,3,1.31254596E9,1.32300012E9,663.81,155.8,262.68,221.27,138.65,280.9,0.0,227.31,16.95
16603,2,1.31557332E9,1.31703156E9,482.47,185.85,296.62,241.24,112.61,76.65,0.0,242.11,51.1
13884,5,1.2989868E9,1.3228434E9,787.6,17.9,344.25,157.52,99.7,187.1,11.6,405.9,83.3
13141,5,1.29621984E9,1.31616684E9,2388.75,215.52,987.72,477.75,377.86,812.63,59.12,949.78,189.36
12831,1,1.30079892E9,1.30079892E9,215.05,215.05,215.05,215.05,79.8,58.5,0.0,56.1,20.65
17750,9,1.30927584E9,1.32300774E9,1710.45,103.24,305.61,190.05,177.64,223.88,14.04,1256.4,38.49
15998,5,1.29216072E9,1.3203243E9,3080.22,329.84,912.03,616.04,771.44,756.3,144.43,1219.25,188.8
17453,2,1.31792052E9,1.32195492E9,486.72,144.72,342.0,243.36,322.2,46.95,17.4,100.17,0.0
13028,2,1.31955174E9,1.3215282E9,661.32,305.38,355.94,330.66,62.16,191.56,0.0,378.68,28.92
14507,6,1.29960498E9,1.32144606E9,1367.88,39.49,339.36,227.98,376.27,345.71,168.51,390.79,86.6
13372,1,1.31574516E9,1.31574516E9,378.64,378.64,378.64,378.64,38.45,130.27,48.0,161.92,0.0
13091,1,1.32102684E9,1.32102684E9,345.82,345.82,345.82,345.82,75.9,97.56,18.06,154.3,0.0
13177,1,1.31789496E9,1.31789496E9,282.45,282.45,282.45,282.45,87.45,15.0,0.0,167.4,12.6
16168,27,1.29154908E9,1.3225707E9,3787.6,41.6,275.8,140.28,1365.37,250.5,0.0,1779.88,391.85
13138,6,1.29130218E9,1.32154866E9,962.39,102.6,198.44,160.4,328.99,235.9,20.4,319.26,57.84
17058,3,1.30277268E9,1.31642718E9,1179.89,236.94,582.72,393.3,604.07,229.1,0.0,226.87,119.85
14667,25,1.29164118E9,1.3225662E9,9175.04,97.7,1064.34,367.0,2301.39,1800.84,71.73,4335.38,665.7
